idx,OBS_value,OBS_stdev,OBS_group,Station,Obs_Zone,PEST_name
04026561_wint-2013,1.14,,TOTSW_seasonal__e-central,4026561,7,totsw_7_04026561_wint-2013
04026561_wint-2014,1.1,,TOTSW_seasonal__e-central,4026561,7,totsw_7_04026561_wint-2014
04026561_wint-2015,3.31,,TOTSW_seasonal__e-central,4026561,7,totsw_7_04026561_wint-2015
04026561_wint-2016,3.25,,TOTSW_seasonal__e-central,4026561,7,totsw_7_04026561_wint-2016
04026561_wint-2017,3.23,,TOTSW_seasonal__e-central,4026561,7,totsw_7_04026561_wint-2017
04026561_wint-2018,2.12,,TOTSW_seasonal__e-central,4026561,7,totsw_7_04026561_wint-2018
04026561_wint-2019,1.86,,TOTSW_seasonal__e-central,4026561,7,totsw_7_04026561_wint-2019
04026561_wint-2020,3.12,,TOTSW_seasonal__e-central,4026561,7,totsw_7_04026561_wint-2020
04026561_wint-2021,1.51,,TOTSW_seasonal__e-central,4026561,7,totsw_7_04026561_wint-2021
04026561_wint-2022,1.3,,TOTSW_seasonal__e-central,4026561,7,totsw_7_04026561_wint-2022
05293000_2002,1.22,,TOTSW_annual__so-west,5293000,8,totsw_8_05293000_2002
05293000_2003,0.45,,TOTSW_annual__so-west,5293000,8,totsw_8_05293000_2003
05293000_2004,0.58,,TOTSW_annual__so-west,5293000,8,totsw_8_05293000_2004
05293000_2005,1.02,,TOTSW_annual__so-west,5293000,8,totsw_8_05293000_2005
05293000_2006,1.39,,TOTSW_annual__so-west,5293000,8,totsw_8_05293000_2006
05293000_2007,3.87,,TOTSW_annual__so-west,5293000,8,totsw_8_05293000_2007
05293000_2008,3.64,,TOTSW_annual__so-west,5293000,8,totsw_8_05293000_2008
05293000_2009,3.9,,TOTSW_annual__so-west,5293000,8,totsw_8_05293000_2009
05293000_2010,6.19,,TOTSW_annual__so-west,5293000,8,totsw_8_05293000_2010
05293000_2011,8.64,,TOTSW_annual__so-west,5293000,8,totsw_8_05293000_2011
05293000_2012,1.3,,TOTSW_annual__so-west,5293000,8,totsw_8_05293000_2012
05293000_2013,2.09,,TOTSW_annual__so-west,5293000,8,totsw_8_05293000_2013
05293000_2014,3.33,,TOTSW_annual__so-west,5293000,8,totsw_8_05293000_2014
05293000_2015,1.44,,TOTSW_annual__so-west,5293000,8,totsw_8_05293000_2015
05293000_2016,2.27,,TOTSW_annual__so-west,5293000,8,totsw_8_05293000_2016
05293000_2017,5.12,,TOTSW_annual__so-west,5293000,8,totsw_8_05293000_2017
