obsnme,obsval,weight,obgnme
aet_44_05314510_2009,19.898,3.0778701138811946,AET_annual__so-central
aet_44_05314510_2010,25.949,2.6268161149915024,AET_annual__so-central
aet_44_05314510_2011,23.449,3.1887755102040813,AET_annual__so-central
aet_44_05314510_2012,20.405,6.344815334149699,AET_annual__so-central
aet_44_05314510_2013,20.647,3.8750077500155,AET_annual__so-central
aet_44_05314510_2014,23.615,6.852882322304762,AET_annual__so-central
aet_44_05314510_2015,20.824,6.746500252993759,AET_annual__so-central
aet_44_05314510_2016,27.37,8.305027032862993,AET_annual__so-central
aet_44_05314510_2017,23.164,2.411172408471895,AET_annual__so-central
aet_44_05314510_2018,25.781,3.281873555975635,AET_annual__so-central
aet_45_0531656290_2000,17.449,5.0726402077753425,AET_annual__so-central
aet_45_0531656290_2001,20.53,3.8903088516197295,AET_annual__so-central
aet_45_0531656290_2002,23.029,4.507733015988929,AET_annual__so-central
aet_45_0531656290_2003,19.622,2.302656574890451,AET_annual__so-central
aet_45_0531656290_2004,21.929,2.495701154760924,AET_annual__so-central
aet_45_0531656290_2005,25.207,5.862730038869901,AET_annual__so-central
aet_45_0531656290_2006,21.799,2.7870602367328967,AET_annual__so-central
aet_45_0531656290_2007,19.501,4.725897920604915,AET_annual__so-central
aet_45_0531656290_2008,20.227,2.2210327358014927,AET_annual__so-central
aet_45_0531656290_2009,20.127,3.0778701138811946,AET_annual__so-central
aet_45_0531656290_2010,25.278,2.8825006269438864,AET_annual__so-central
aet_45_0531656290_2011,22.647,5.510370517313584,AET_annual__so-central
aet_45_0531656290_2012,20.024,3.9211841976276833,AET_annual__so-central
aet_45_0531656290_2013,21.18,5.750795047415306,AET_annual__so-central
aet_45_0531656290_2014,23.02,4.01604812832077,AET_annual__so-central
aet_45_0531656290_2015,20.234,1.4376987618538264,AET_annual__so-central
aet_45_0531656290_2016,27.462,2.411172408471895,AET_annual__so-central
aet_45_0531656290_2017,23.445,1.7450514702931161,AET_annual__so-central
aet_45_0531656290_2018,26.355,2.2681085788938886,AET_annual__so-central
aet_46_05317200_2000,20.545,1.8163192653351838,AET_annual__so-central
aet_46_05317200_2001,22.614,3.5734577849564575,AET_annual__so-central
aet_46_05317200_2002,23.149,3.15488265413968,AET_annual__so-central
aet_46_05317200_2003,19.915,1.8212249194563277,AET_annual__so-central
aet_46_05317200_2004,23.243,3.0351224368391025,AET_annual__so-central
aet_46_05317200_2005,25.373,3.379108996539792,AET_annual__so-central
aet_46_05317200_2006,22.001,2.288743273955703,AET_annual__so-central
aet_46_05317200_2007,22.121,4.131138872364334,AET_annual__so-central
aet_46_05317200_2008,21.792,1.6954210069444444,AET_annual__so-central
aet_46_05317200_2009,20.563,2.9120898321471422,AET_annual__so-central
aet_46_05317200_2010,25.511,2.5682117028270874,AET_annual__so-central
aet_46_05317200_2011,21.38,3.7557839072171144,AET_annual__so-central
aet_46_05317200_2012,18.63,1.0182459491630527,AET_annual__so-central
aet_46_05317200_2013,19.656,1.1636986532515485,AET_annual__so-central
aet_46_05317200_2014,21.922,2.8727377190462513,AET_annual__so-central
aet_46_05317200_2015,23.047,1.6104511840037103,AET_annual__so-central
aet_46_05317200_2016,28.095,1.2102420363048405,AET_annual__so-central
aet_46_05317200_2017,23.753,2.2013049335646167,AET_annual__so-central
aet_46_05317200_2018,27.71,1.4799817666246353,AET_annual__so-central
aet_47_05320270_2000,23.727,5.408328826392645,AET_annual__so-central
aet_47_05320270_2001,24.068,4.488652686009767,AET_annual__so-central
aet_47_05320270_2002,24.981,4.081216202428323,AET_annual__so-central
aet_47_05320270_2003,21.03,3.067098923141568,AET_annual__so-central
aet_47_05320270_2004,25.416,4.11439668544203,AET_annual__so-central
aet_47_05320270_2005,26.566,5.383261287353105,AET_annual__so-central
aet_47_05320270_2006,24.174,6.608468091011822,AET_annual__so-central
aet_47_05320270_2007,24.788,1.9560858721697885,AET_annual__so-central
aet_47_05320270_2008,22.193,5.562477750089,AET_annual__so-central
aet_47_05320270_2009,20.696,7.6310246939959105,AET_annual__so-central
aet_47_05320270_2010,27.061,2.584754086496211,AET_annual__so-central
aet_47_05320270_2011,23.211,5.806357961968356,AET_annual__so-central
aet_47_05320270_2012,21.06,2.7870602367328967,AET_annual__so-central
aet_47_05320270_2013,23.531,2.9726516052318672,AET_annual__so-central
aet_47_05320270_2014,23.116,2.5682117028270874,AET_annual__so-central
aet_47_05320270_2015,26.341,4.413530117929525,AET_annual__so-central
aet_47_05320270_2016,28.507,1.9949567493376745,AET_annual__so-central
aet_47_05320270_2017,25.947,3.8903088516197295,AET_annual__so-central
aet_47_05320270_2018,28.554,1.8114334053680017,AET_annual__so-central
aet_48_05326189_2000,19.516,1.9290123456790125,AET_annual__so-central
aet_48_05326189_2001,20.529,4.0321930291446915,AET_annual__so-central
aet_48_05326189_2002,23.432,2.9021763420388953,AET_annual__so-central
aet_48_05326189_2003,20.66,2.9726516052318672,AET_annual__so-central
aet_48_05326189_2004,24.245,2.8727377190462513,AET_annual__so-central
aet_48_05326189_2005,24.904,2.5436943089927224,AET_annual__so-central
aet_48_05326189_2006,21.807,2.8727377190462513,AET_annual__so-central
aet_48_05326189_2007,21.125,1.669237292096495,AET_annual__so-central
aet_48_05326189_2008,23.195,2.388864071245482,AET_annual__so-central
aet_48_05326189_2009,19.797,1.2209639510393455,AET_annual__so-central
aet_48_05326189_2010,26.347,2.281833864240012,AET_annual__so-central
aet_48_05326189_2011,20.826,4.358418939945346,AET_annual__so-central
aet_48_05326189_2012,19.481,3.3299589749054284,AET_annual__so-central
aet_48_05326189_2013,21.406,1.6478781097519777,AET_annual__so-central
aet_48_05326189_2014,23.498,2.7051592797783934,AET_annual__so-central
aet_48_05326189_2015,23.477,3.5200236545589583,AET_annual__so-central
aet_48_05326189_2016,28.466,1.6735589402355366,AET_annual__so-central
aet_48_05326189_2017,24.148,2.1818388101123865,AET_annual__so-central
aet_48_05326189_2018,27.5,1.9781571883264988,AET_annual__so-central
aet_68_38025003_2000,23.062,0.7640960438163237,AET_annual__so-central
aet_68_38025003_2001,22.061,0.9425959091337544,AET_annual__so-central
aet_68_38025003_2002,26.308,0.6921354038333227,AET_annual__so-central
aet_68_38025003_2003,20.225,0.6209787743245149,AET_annual__so-central
aet_68_38025003_2004,23.62,0.570458466060003,AET_annual__so-central
aet_68_38025003_2005,24.496,0.8557533581901159,AET_annual__so-central
aet_68_38025003_2006,22.803,0.7444458754348493,AET_annual__so-central
aet_68_38025003_2007,21.426,0.4710650639777016,AET_annual__so-central
aet_68_38025003_2008,21.151,0.7267816871364728,AET_annual__so-central
aet_68_38025003_2009,20.128,0.7355342479456529,AET_annual__so-central
aet_68_38025003_2010,27.447,0.5503262333911542,AET_annual__so-central
aet_68_38025003_2011,23.929,0.6369390239164235,AET_annual__so-central
aet_68_38025003_2012,24.901,0.5908066933671906,AET_annual__so-central
aet_68_38025003_2013,23.207,0.6785199579860443,AET_annual__so-central
aet_68_38025003_2014,23.797,0.6875517382683047,AET_annual__so-central
aet_68_38025003_2015,26.045,0.7776315830401663,AET_annual__so-central
aet_68_38025003_2016,26.961,0.9227807814292214,AET_annual__so-central
aet_68_38025003_2017,25.311,0.6729651720334516,AET_annual__so-central
aet_68_38025003_2018,26.072,0.6932884821904587,AET_annual__so-central
aet_69_39016001_2000,23.589,4.938271604938271,AET_annual__so-central
aet_69_39016001_2001,23.336,2.2410269281795685,AET_annual__so-central
aet_69_39016001_2002,26.625,1.2209639510393455,AET_annual__so-central
aet_69_39016001_2003,19.528,2.330866499621234,AET_annual__so-central
aet_69_39016001_2004,24.825,1.3151249894790003,AET_annual__so-central
aet_69_39016001_2005,25.389,1.321178491214163,AET_annual__so-central
aet_69_39016001_2006,23.336,1.7968935304645328,AET_annual__so-central
aet_69_39016001_2007,22.375,1.4138652105740153,AET_annual__so-central
aet_69_39016001_2008,22.085,1.9397738999542213,AET_annual__so-central
aet_69_39016001_2009,20.302,2.8825006269438864,AET_annual__so-central
aet_69_39016001_2010,26.875,1.2653086530662856,AET_annual__so-central
aet_69_39016001_2011,24.011,1.4908439816864727,AET_annual__so-central
aet_69_39016001_2012,25.337,1.9726044691326854,AET_annual__so-central
aet_69_39016001_2013,22.013,1.0606242197783085,AET_annual__so-central
aet_69_39016001_2014,23.068,1.0497850040311745,AET_annual__so-central
aet_69_39016001_2015,24.625,5.188848127604153,AET_annual__so-central
aet_69_39016001_2016,27.916,1.110369630946446,AET_annual__so-central
aet_69_39016001_2017,25.849,1.2511948911210204,AET_annual__so-central
aet_69_39016001_2018,25.263,1.2075836251660426,AET_annual__so-central
aet_9_05327000_2000,18.479,1.574284999110529,AET_annual__so-central
aet_9_05327000_2001,20.594,2.6786599200152152,AET_annual__so-central
aet_9_05327000_2002,25.065,1.294262147620952,AET_annual__so-central
aet_9_05327000_2003,19.542,4.01604812832077,AET_annual__so-central
aet_9_05327000_2004,23.922,1.8310960391561577,AET_annual__so-central
aet_9_05327000_2005,24.467,1.5942250790735637,AET_annual__so-central
aet_9_05327000_2006,22.252,1.138992379001992,AET_annual__so-central
aet_9_05327000_2007,21.061,1.4799817666246353,AET_annual__so-central
aet_9_05327000_2008,21.981,3.9057007608305083,AET_annual__so-central
aet_9_05327000_2009,20.69,3.024574669187146,AET_annual__so-central
aet_9_05327000_2010,26.651,1.4586104693225046,AET_annual__so-central
aet_9_05327000_2011,22.098,1.2209639510393455,AET_annual__so-central
aet_9_05327000_2012,22.59,1.0828124103295973,AET_annual__so-central
aet_9_05327000_2013,20.256,1.0348870782964517,AET_annual__so-central
aet_9_05327000_2014,23.262,1.4621400759435557,AET_annual__so-central
aet_9_05327000_2015,22.102,0.33999439009256344,AET_annual__so-central
aet_9_05327000_2016,28.323,1.4411526915688244,AET_annual__so-central
aet_9_05327000_2017,24.7,1.527928236266599,AET_annual__so-central
aet_9_05327000_2018,26.759,1.5942250790735637,AET_annual__so-central
aet_10_05061000_2000,20.589,1.0348870782964517,AET_annual__no-west
aet_10_05061000_2001,20.898,1.9781571883264988,AET_annual__no-west
aet_10_05061000_2002,23.133,0.39905997432448126,AET_annual__no-west
aet_10_05061000_2003,16.95,1.6310845570545223,AET_annual__no-west
aet_10_05061000_2004,19.272,0.8294597562715451,AET_annual__no-west
aet_10_05061000_2005,22.068,1.735867004813559,AET_annual__no-west
aet_10_05061000_2006,21.528,1.1866281249851671,AET_annual__no-west
aet_10_05061000_2007,21.092,1.5018262206843525,AET_annual__no-west
aet_10_05061000_2008,20.932,1.2102420363048405,AET_annual__no-west
aet_10_05061000_2009,20.114,1.0873335428262627,AET_annual__no-west
aet_10_05061000_2010,23.608,1.4872099940511603,AET_annual__no-west
aet_10_05061000_2011,20.807,0.935317203476387,AET_annual__no-west
aet_10_05061000_2012,17.883,0.8573388203017832,AET_annual__no-west
aet_10_05061000_2013,19.997,0.8014817795139654,AET_annual__no-west
aet_10_05061000_2014,20.607,1.1562030292519365,AET_annual__no-west
aet_10_05061000_2015,18.631,0.9574105491323945,AET_annual__no-west
aet_10_05061000_2016,23.547,1.242839689836927,AET_annual__no-west
aet_10_05061000_2017,20.43,1.168736303871439,AET_annual__no-west
aet_10_05061000_2018,20.598,1.792085790730974,AET_annual__no-west
aet_12_05078230_2000,17.835,1.4728061080214914,AET_annual__no-west
aet_12_05078230_2001,20.228,1.8972595982363074,AET_annual__no-west
aet_12_05078230_2002,20.844,1.9290123456790125,AET_annual__no-west
aet_12_05078230_2003,17.664,1.4411526915688244,AET_annual__no-west
aet_12_05078230_2004,18.049,1.1892176018475684,AET_annual__no-west
aet_12_05078230_2005,19.318,1.527928236266599,AET_annual__no-west
aet_12_05078230_2006,16.251,1.660644064193857,AET_annual__no-west
aet_12_05078230_2007,20.59,0.9706617486471405,AET_annual__no-west
aet_12_05078230_2008,18.73,1.3364963747535834,AET_annual__no-west
aet_12_05078230_2009,18.4,0.9960119680798085,AET_annual__no-west
aet_12_05078230_2010,22.23,1.002003004005006,AET_annual__no-west
aet_12_05078230_2011,20.574,1.124544418942276,AET_annual__no-west
aet_12_05078230_2012,15.246,1.384083044982699,AET_annual__no-west
aet_12_05078230_2013,17.393,0.9104947264145444,AET_annual__no-west
aet_12_05078230_2014,19.038,1.1814744801512287,AET_annual__no-west
aet_12_05078230_2015,17.994,1.3151249894790003,AET_annual__no-west
aet_12_05078230_2016,22.183,1.7730465016905999,AET_annual__no-west
aet_12_05078230_2017,18.334,1.067208524007923,AET_annual__no-west
aet_12_05078230_2018,19.589,1.8972595982363074,AET_annual__no-west
aet_13_05104500_2000,17.645,1.0412328196584757,AET_annual__no-west
aet_13_05104500_2001,22.8,0.9053042682380336,AET_annual__no-west
aet_13_05104500_2002,20.758,1.1010681462086371,AET_annual__no-west
aet_13_05104500_2003,16.73,1.1174233112381498,AET_annual__no-west
aet_13_05104500_2004,19.566,0.648271319698891,AET_annual__no-west
aet_13_05104500_2005,19.809,1.0987610370546173,AET_annual__no-west
aet_13_05104500_2006,16.456,0.8984524157139329,AET_annual__no-west
aet_13_05104500_2007,18.247,1.1033825294823814,AET_annual__no-west
aet_13_05104500_2008,19.383,0.6609822195782934,AET_annual__no-west
aet_13_05104500_2009,18.471,0.6956033002202975,AET_annual__no-west
aet_13_05104500_2010,20.667,0.9227807814292214,AET_annual__no-west
aet_13_05104500_2011,19.617,0.631885977439143,AET_annual__no-west
aet_13_05104500_2012,15.393,1.1414274234787054,AET_annual__no-west
aet_13_05104500_2013,20.16,0.8767130973923045,AET_annual__no-west
aet_13_05104500_2014,19.789,0.6653023533074842,AET_annual__no-west
aet_13_05104500_2015,18.742,0.9960119680798085,AET_annual__no-west
aet_13_05104500_2016,22.682,0.5917159763313609,AET_annual__no-west
aet_13_05104500_2017,16.057,0.5235810430153243,AET_annual__no-west
aet_13_05104500_2018,16.383,1.2913223140495869,AET_annual__no-west
aet_14_05124480_2000,19.765,0.35856430850873106,AET_annual__no-west
aet_14_05124480_2001,21.202,0.29345168435397784,AET_annual__no-west
aet_14_05124480_2002,19.661,0.3581352755725598,AET_annual__no-west
aet_14_05124480_2003,20.175,0.31001830348063747,AET_annual__no-west
aet_14_05124480_2004,19.244,0.2250395169391745,AET_annual__no-west
aet_14_05124480_2005,18.523,0.27584563237059534,AET_annual__no-west
aet_14_05124480_2006,19.48,0.30829932534858634,AET_annual__no-west
aet_14_05124480_2007,18.214,0.2450740123517302,AET_annual__no-west
aet_14_05124480_2008,19.473,0.1938946078103463,AET_annual__no-west
aet_14_05124480_2009,18.211,0.23069519535730534,AET_annual__no-west
aet_14_05124480_2010,17.544,0.323565536905238,AET_annual__no-west
aet_14_05124480_2011,16.509,0.3810394756896814,AET_annual__no-west
aet_14_05124480_2012,20.453,0.3611547707100592,AET_annual__no-west
aet_14_05124480_2013,19.836,0.20984205398438652,AET_annual__no-west
aet_14_05124480_2014,20.011,0.2001911825793633,AET_annual__no-west
aet_14_05124480_2015,19.226,0.281136104735569,AET_annual__no-west
aet_14_05124480_2016,20.935,0.2643387236404729,AET_annual__no-west
aet_14_05124480_2017,20.676,0.22291951446346395,AET_annual__no-west
aet_14_05124480_2018,19.873,0.2969804512617957,AET_annual__no-west
aet_29_05060500_2000,18.552,1.6998448041693792,AET_annual__no-west
aet_29_05060500_2001,19.74,1.8310960391561577,AET_annual__no-west
aet_29_05060500_2002,17.988,0.5871904405396281,AET_annual__no-west
aet_29_05060500_2003,18.396,1.7087444999786408,AET_annual__no-west
aet_29_05060500_2004,18.796,5.118650314285129,AET_annual__no-west
aet_29_05060500_2005,20.695,11.037405768148256,AET_annual__no-west
aet_29_05060500_2006,17.618,3.067098923141568,AET_annual__no-west
aet_29_05060500_2007,21.116,7.506098705197974,AET_annual__no-west
aet_29_05060500_2008,18.315,1.8261504747991235,AET_annual__no-west
aet_29_05060500_2009,16.493,3.6982248520710055,AET_annual__no-west
aet_29_05060500_2010,22.958,4.488652686009767,AET_annual__no-west
aet_29_05060500_2011,21.42,3.6281179138321993,AET_annual__no-west
aet_29_05060500_2012,11.395,3.0036434194678145,AET_annual__no-west
aet_29_05060500_2013,17.579,1.9837333862328903,AET_annual__no-west
aet_29_05060500_2014,19.033,2.403701700618953,AET_annual__no-west
aet_29_05060500_2015,17.288,1.0541006623968563,AET_annual__no-west
aet_29_05060500_2016,21.113,2.9220542041054864,AET_annual__no-west
aet_29_05060500_2017,17.814,4.233771952107572,AET_annual__no-west
aet_29_05060500_2018,18.133,0.9764251902076271,AET_annual__no-west
aet_34_05052500_2000,18.81,3.293796792500683,AET_annual__no-west
aet_34_05052500_2001,20.194,2.48000496000992,AET_annual__no-west
aet_34_05052500_2002,19.077,0.7206251567359716,AET_annual__no-west
aet_34_05052500_2003,17.898,1.5241579027587255,AET_annual__no-west
aet_34_05052500_2004,20.38,7.38421550094518,AET_annual__no-west
aet_34_05052500_2005,22.566,2.381496723060509,AET_annual__no-west
aet_34_05052500_2006,20.053,4.851636942304333,AET_annual__no-west
aet_34_05052500_2007,21.465,2.669913281216626,AET_annual__no-west
aet_34_05052500_2008,20.311,1.9290123456790125,AET_annual__no-west
aet_34_05052500_2009,20.576,0.6588379153314218,AET_annual__no-west
aet_34_05052500_2010,23.58,2.6268161149915024,AET_annual__no-west
aet_34_05052500_2011,22.974,3.429355281207133,AET_annual__no-west
aet_34_05052500_2012,15.399,1.2710211002212848,AET_annual__no-west
aet_34_05052500_2013,19.769,3.429355281207133,AET_annual__no-west
aet_34_05052500_2014,19.926,3.2348222141711083,AET_annual__no-west
aet_34_05052500_2015,16.996,1.5092152684290276,AET_annual__no-west
aet_34_05052500_2016,21.518,2.609868958479595,AET_annual__no-west
aet_34_05052500_2017,20.954,3.3915665306648486,AET_annual__no-west
aet_34_05052500_2018,21.123,2.381496723060509,AET_annual__no-west
aet_35_05061500_2000,21.112,3.024574669187146,AET_annual__no-west
aet_35_05061500_2001,20.859,2.8151885050222965,AET_annual__no-west
aet_35_05061500_2002,22.705,0.9706617486471405,AET_annual__no-west
aet_35_05061500_2003,18.42,1.3520822065981613,AET_annual__no-west
aet_35_05061500_2004,20.298,1.7313019390581716,AET_annual__no-west
aet_35_05061500_2005,22.871,1.4411526915688244,AET_annual__no-west
aet_35_05061500_2006,20.388,0.6740706587827363,AET_annual__no-west
aet_35_05061500_2007,20.77,3.404093081521221,AET_annual__no-west
aet_35_05061500_2008,21.913,1.1221631715024418,AET_annual__no-west
